sale_price,bedrooms,bathrooms,flat_area_sqft,lot_area_sqft,floors,times_visited,overall_grade,house_area_from_basement_sqft,basement_area_sqft,house_age_years,latitude,longitude,living_area_after_renovation_sqft,lot_area_after_renovation_sqft,years_since_renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9,price_per_sqft,house_age_group,renovation_status
460000.0,3,1.5,1870.0,15685.0,1.0,0,7,1470.0,400,82,47.723,-122.353,1340.0,7620,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,245.98930481283423,Very Old (60+),Not Renovated
440150.0,2,1.0,1110.0,6800.0,1.0,0,7,1000.0,110,71,47.7184,-122.355,1410.0,6963,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,396.5315315315315,Very Old (60+),Not Renovated
390000.0,3,1.75,2200.0,8036.0,1.0,0,7,1270.0,930,40,47.7763,-122.209,1850.0,7563,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,177.27272727272728,Old (30-60),Not Renovated
480000.0,3,1.5,2100.0,67269.0,1.0,0,7,1220.0,880,69,47.7592,-122.23,1610.0,15999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,228.57142857142858,Very Old (60+),Not Renovated
721000.0,4,2.75,2690.0,5400.0,2.0,0,7,2210.0,480,78,47.6963,-122.367,1620.0,5400,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,268.02973977695166,Very Old (60+),Renovated
860000.0,3,2.0,1880.0,8494.0,1.0,0,7,1200.0,680,50,47.6217,-122.192,1290.0,9128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,457.4468085106383,Old (30-60),Not Renovated
620000.0,3,2.25,1780.0,1429.0,3.0,0,8,1570.0,210,11,47.6413,-122.346,1470.0,1799,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,348.314606741573,Moderate (10-30),Not Renovated
276000.0,2,2.0,1480.0,6075.0,1.0,0,7,740.0,740,99,47.5317,-122.276,1230.0,6053,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,186.48648648648648,Very Old (60+),Not Renovated
585000.0,3,2.5,1700.0,1156.0,2.0,2,9,1320.0,380,16,47.6373,-122.369,1710.0,1686,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,344.11764705882354,Moderate (10-30),Not Renovated
1129575.0,3,2.5,3160.0,24437.0,1.0,3,10,2160.0,1000,27,47.5531,-122.131,3990.0,11977,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,357.4604430379747,Moderate (10-30),Not Renovated
575000.0,3,2.0,2500.0,30056.0,1.0,0,8,1840.0,660,64,47.4468,-122.337,2500.0,30000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230.0,Very Old (60+),Not Renovated
400000.0,4,2.75,1240.0,3867.0,1.0,0,7,800.0,440,31,47.7157,-122.284,1150.0,7733,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,322.5806451612903,Old (30-60),Not Renovated
305000.0,4,1.75,2200.0,8100.0,1.5,0,6,1400.0,800,76,47.4945,-122.303,1520.0,8100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.63636363636363,Very Old (60+),Not Renovated
325000.0,5,2.75,2130.0,6222.0,1.0,0,7,1300.0,830,27,47.5272,-122.276,2130.0,6222,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,152.58215962441315,Moderate (10-30),Not Renovated
440000.0,2,1.0,1230.0,6600.0,1.0,0,7,1130.0,100,112,47.5573,-122.282,1260.0,5060,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,357.7235772357724,Very Old (60+),Not Renovated
580000.0,5,2.5,2720.0,5000.0,1.5,0,7,1530.0,1190,79,47.6827,-122.376,1210.0,5000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,213.23529411764707,Very Old (60+),Not Renovated
488000.0,4,2.25,2500.0,10890.0,1.0,0,7,1800.0,700,40,47.7318,-122.239,2500.0,7467,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195.2,Old (30-60),Not Renovated
455000.0,2,1.0,1170.0,6000.0,1.0,0,7,970.0,200,77,47.6994,-122.354,2130.0,6002,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,388.8888888888889,Very Old (60+),Not Renovated
280000.0,3,1.75,1740.0,8625.0,1.0,0,7,1240.0,500,40,47.3054,-122.38,1980.0,8625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160.91954022988506,Old (30-60),Not Renovated
1129575.0,4,3.25,3100.0,3900.0,2.0,2,9,2090.0,1010,95,47.6385,-122.348,2110.0,3900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,364.3790322580645,Very Old (60+),Not Renovated
291000.0,4,1.0,1590.0,24330.0,1.5,0,6,1140.0,450,76,47.4906,-122.309,1000.0,16228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0188679245283,Very Old (60+),Not Renovated
650000.0,4,2.5,2240.0,9934.0,1.0,0,8,1490.0,750,50,47.6147,-122.166,2640.0,11622,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,290.17857142857144,Old (30-60),Not Renovated
599000.0,5,3.25,2590.0,6180.0,1.0,0,7,1330.0,1260,58,47.551,-122.272,1560.0,6180,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,231.27413127413126,Old (30-60),Not Renovated
712500.0,4,2.75,2420.0,11201.0,1.0,1,8,1420.0,1000,70,47.5459,-122.265,3170.0,9385,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,294.42148760330576,Very Old (60+),Renovated
490000.0,2,1.0,1420.0,4305.0,1.0,0,7,920.0,500,77,47.6864,-122.311,1420.0,4305,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,345.07042253521126,Very Old (60+),Not Renovated
299000.0,3,1.0,1510.0,6200.0,1.0,0,6,1010.0,500,63,47.5293,-122.274,1710.0,8623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,198.01324503311258,Very Old (60+),Not Renovated
685000.0,4,2.5,2650.0,25248.0,1.0,2,9,2330.0,320,64,47.7537,-122.373,3020.0,23135,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,258.49056603773585,Very Old (60+),Not Renovated
597000.0,4,2.0,2120.0,4000.0,1.5,0,7,1720.0,400,91,47.688,-122.383,1760.0,4000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,281.60377358490564,Very Old (60+),Not Renovated
659000.0,4,2.5,3190.0,11375.0,1.0,0,8,2210.0,980,72,47.70399999999999,-122.3,1100.0,8500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,206.58307210031347,Very Old (60+),Not Renovated
575000.0,5,2.5,2990.0,7500.0,1.0,2,9,1800.0,1190,46,47.7707,-122.369,2800.0,9860,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,192.30769230769232,Old (30-60),Not Renovated
725000.0,4,2.75,2440.0,7042.0,1.5,2,7,1640.0,800,77,47.5731,-122.408,2170.0,7900,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,297.1311475409836,Very Old (60+),Not Renovated
328000.0,4,2.75,1930.0,3840.0,1.0,0,7,1170.0,760,21,47.5303,-122.346,1610.0,3840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169.94818652849742,Moderate (10-30),Not Renovated
323000.0,4,2.75,1970.0,7213.0,1.0,0,8,1170.0,800,41,47.4424,-122.126,1980.0,7045,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,163.95939086294416,Old (30-60),Not Renovated
320000.0,4,3.0,1820.0,3120.0,1.0,0,7,1000.0,820,21,47.5468,-122.274,1600.0,5001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,175.82417582417582,Moderate (10-30),Not Renovated
1129575.0,6,3.5,4010.0,16200.0,1.0,0,8,2090.0,1920,63,47.6322,-122.216,3560.0,16200,27,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,281.68952618453864,Very Old (60+),Renovated
1129575.0,4,3.5,4560.0,16643.0,1.0,3,10,2230.0,2330,23,47.5521,-122.115,4060.0,15177,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,247.71381578947367,Moderate (10-30),Not Renovated
1129575.0,4,3.5,4560.0,16643.0,1.0,3,10,2230.0,2330,23,47.5521,-122.115,4060.0,15177,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,247.71381578947367,Moderate (10-30),Not Renovated
508000.0,6,2.75,2890.0,7500.0,1.0,0,8,1830.0,1060,42,47.7099,-122.23,1880.0,7500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,175.77854671280278,Old (30-60),Not Renovated
613200.0,3,2.75,2050.0,3320.0,1.5,0,7,1580.0,470,91,47.6719,-122.301,1760.0,4150,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,299.1219512195122,Very Old (60+),Not Renovated
1000000.0,4,3.25,3320.0,8587.0,3.0,0,10,2950.0,370,10,47.691,-122.337,1860.0,5668,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,301.2048192771084,New (0-10),Not Renovated
850000.0,4,2.0,3380.0,90968.0,1.0,0,9,1690.0,1690,39,47.5936,-122.077,3380.0,42740,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,251.4792899408284,Old (30-60),Not Renovated
582000.0,2,1.75,1210.0,4141.0,1.0,0,7,910.0,300,76,47.68600000000001,-122.382,1310.0,4141,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,480.9917355371901,Very Old (60+),Not Renovated
570000.0,3,2.25,2010.0,6000.0,1.0,0,8,1330.0,680,43,47.6912,-122.115,2080.0,8260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,283.5820895522388,Old (30-60),Not Renovated
826600.0,4,3.25,3230.0,5000.0,1.5,0,7,1750.0,1480,102,47.6702,-122.3,1730.0,4000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,255.91331269349845,Very Old (60+),Not Renovated
653450.0,3,2.5,2070.0,49658.0,1.0,0,8,1540.0,530,38,47.5936,-122.013,2620.0,35160,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,315.67632850241546,Old (30-60),Not Renovated
1129575.0,4,3.5,4540.0,19767.0,2.0,0,10,4200.0,340,20,47.5445,-122.137,3990.0,12881,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,248.80506607929516,Moderate (10-30),Not Renovated
942000.0,4,2.75,3160.0,37200.0,2.0,3,8,2310.0,850,79,47.7214,-122.285,3130.0,20000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,298.1012658227848,Very Old (60+),Not Renovated
315000.0,2,1.0,1740.0,3622.0,1.0,0,7,950.0,790,94,47.5541,-122.29,1270.0,3800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,181.0344827586207,Very Old (60+),Not Renovated
360000.0,4,1.0,1460.0,3840.0,1.5,0,8,1340.0,120,90,47.533,-122.347,990.0,4200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246.57534246575344,Very Old (60+),Not Renovated
575000.0,3,2.25,3800.0,33825.0,1.0,0,10,3330.0,470,42,47.3797,-122.152,3470.0,14484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151.31578947368422,Old (30-60),Not Renovated
278800.0,4,2.5,2440.0,7797.0,1.0,0,8,1560.0,880,53,47.3895,-122.222,2090.0,8100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.26229508196721,Old (30-60),Not Renovated
1129575.0,4,2.25,3020.0,11489.0,1.5,3,10,2110.0,910,102,47.5395,-122.21,3890.0,11489,28,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,374.03145695364236,Very Old (60+),Renovated
439000.0,5,2.0,2610.0,5009.0,1.0,0,7,1710.0,900,30,47.6969,-122.366,1600.0,5040,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,168.1992337164751,Moderate (10-30),Not Renovated
425000.0,3,2.0,1500.0,8086.0,1.0,0,7,1060.0,440,37,47.5584,-122.081,1550.0,8086,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,283.3333333333333,Old (30-60),Not Renovated
252500.0,4,2.5,2600.0,11280.0,1.5,0,7,1570.0,1030,57,47.33600000000001,-122.304,1660.0,11200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.11538461538461,Old (30-60),Not Renovated
406550.0,5,2.75,2400.0,15781.0,1.0,0,7,1200.0,1200,44,47.622,-122.059,2390.0,7500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,169.39583333333334,Old (30-60),Not Renovated
500000.0,3,1.5,2220.0,8994.0,1.0,0,8,1110.0,1110,56,47.5473,-122.172,2220.0,8994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,225.22522522522522,Old (30-60),Not Renovated
300000.0,3,2.5,1020.0,1570.0,2.0,0,7,720.0,300,14,47.5871,-122.317,1470.0,1249,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,294.11764705882354,Moderate (10-30),Not Renovated
1129575.0,6,5.0,7100.0,18200.0,2.5,0,2,5240.0,1860,85,47.6427,-122.408,3130.0,6477,15,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,159.0950704225352,Very Old (60+),Renovated
443750.0,3,2.25,1460.0,968.0,2.0,0,7,1140.0,320,15,47.6601,-122.4,1460.0,1531,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,303.93835616438355,Moderate (10-30),Not Renovated
795000.0,4,2.25,2070.0,13084.0,1.0,0,8,1700.0,370,51,47.5606,-122.222,2520.0,10180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,384.05797101449275,Old (30-60),Not Renovated
475000.0,3,2.5,2420.0,36862.0,1.0,0,8,1530.0,890,61,47.3264,-122.308,1670.0,9046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,196.28099173553719,Very Old (60+),Not Renovated
785000.0,3,2.0,2180.0,5440.0,1.0,0,7,1100.0,1080,114,47.657,-122.345,1470.0,4109,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,360.091743119266,Very Old (60+),Not Renovated
525000.0,3,1.75,1560.0,6000.0,1.0,0,6,780.0,780,74,47.6501,-122.384,1560.0,1734,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,336.53846153846155,Very Old (60+),Not Renovated
537000.0,4,1.75,1580.0,3635.0,1.0,0,7,790.0,790,108,47.6795,-122.371,1190.0,3638,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,339.873417721519,Very Old (60+),Not Renovated
279950.0,3,1.75,1660.0,8303.0,1.0,0,7,1380.0,280,44,47.4366,-122.171,1740.0,8320,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,168.64457831325302,Old (30-60),Not Renovated
203000.0,2,1.0,1440.0,6650.0,1.0,0,7,970.0,470,38,47.2896,-122.369,1600.0,6847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.97222222222223,Old (30-60),Not Renovated
250000.0,3,1.75,1590.0,7560.0,1.0,0,7,1130.0,460,34,47.4016,-122.18,1500.0,7560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.23270440251574,Old (30-60),Not Renovated
279000.0,3,1.0,1400.0,9450.0,1.0,0,7,1060.0,340,63,47.5051,-122.194,1400.0,8108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,199.28571428571428,Very Old (60+),Not Renovated
1129575.0,4,3.25,4580.0,4838.0,2.0,3,10,3080.0,1500,27,47.6305,-122.354,3540.0,6483,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,246.632096069869,Moderate (10-30),Not Renovated
378500.0,4,2.0,1830.0,6000.0,1.0,0,7,1070.0,760,65,47.5453,-122.279,1830.0,5500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,206.8306010928962,Very Old (60+),Not Renovated
369950.0,3,2.0,1520.0,4000.0,1.0,0,6,800.0,720,75,47.53100000000001,-122.351,1430.0,4000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.38815789473685,Very Old (60+),Not Renovated
450000.0,3,1.75,1830.0,5488.0,1.0,2,7,1010.0,820,79,47.6914,-122.309,1200.0,5488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,245.9016393442623,Very Old (60+),Not Renovated
200000.0,3,1.0,2120.0,31564.0,1.0,0,7,1220.0,900,76,47.4938,-122.298,1790.0,11571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.33962264150944,Very Old (60+),Not Renovated
332000.0,1,1.0,960.0,2640.0,1.0,0,7,760.0,200,110,47.6223,-122.294,1620.0,3759,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,345.8333333333333,Very Old (60+),Not Renovated
585000.0,4,1.75,2270.0,27122.0,1.0,0,8,1300.0,970,61,47.7637,-122.281,2380.0,11822,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257.70925110132157,Very Old (60+),Not Renovated
299950.0,4,2.25,1810.0,7601.0,1.0,0,7,1080.0,730,32,47.2857,-122.358,1570.0,7601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165.71823204419888,Old (30-60),Not Renovated
495000.0,4,1.75,1600.0,6380.0,1.0,0,8,1130.0,470,59,47.701,-122.306,1090.0,6380,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,309.375,Old (30-60),Not Renovated
420000.0,3,1.75,1770.0,6000.0,1.0,0,7,1130.0,640,66,47.7135,-122.315,1900.0,7200,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,237.28813559322035,Very Old (60+),Not Renovated
569500.0,4,2.5,2800.0,8190.0,1.0,0,8,1700.0,1100,47,47.7695,-122.368,2460.0,8165,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,203.39285714285714,Old (30-60),Not Renovated
690000.0,5,3.25,3370.0,7313.0,2.0,0,8,2140.0,1230,30,47.5632,-122.015,2990.0,7806,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,204.74777448071217,Moderate (10-30),Not Renovated
268000.0,2,1.0,1380.0,5000.0,1.0,0,7,870.0,510,75,47.5339,-122.293,1450.0,5000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,194.20289855072463,Very Old (60+),Not Renovated
365000.0,4,1.5,1820.0,12327.0,1.0,0,7,1380.0,440,63,47.5767,-122.144,1450.0,9256,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,200.54945054945054,Very Old (60+),Not Renovated
590000.0,4,2.5,2940.0,12600.0,1.0,0,8,1850.0,1090,44,47.6294,-122.062,2030.0,11770,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,200.68027210884352,Old (30-60),Not Renovated
895000.0,2,1.75,1700.0,3618.0,1.0,1,8,1260.0,440,68,47.6336,-122.397,2200.0,5000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,526.4705882352941,Very Old (60+),Not Renovated
740000.0,4,2.75,2560.0,6900.0,1.0,0,8,1480.0,1080,59,47.68600000000001,-122.297,2600.0,7200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,289.0625,Old (30-60),Not Renovated
1129575.0,3,4.5,5230.0,17826.0,2.0,4,10,3740.0,1490,13,47.5348,-122.243,3670.0,17826,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,215.97992351816444,Moderate (10-30),Not Renovated
954500.0,3,2.25,2440.0,9689.0,1.0,2,8,1830.0,610,44,47.6141,-122.111,2730.0,9689,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,391.1885245901639,Old (30-60),Not Renovated
259900.0,4,2.75,1560.0,8820.0,1.0,3,7,1060.0,500,39,47.3382,-122.257,2140.0,7800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.60256410256412,Old (30-60),Not Renovated
420000.0,3,2.0,2330.0,6346.0,1.5,0,6,1600.0,730,84,47.5135,-122.38,1380.0,8400,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,180.25751072961373,Very Old (60+),Renovated
250000.0,2,1.0,1400.0,19570.0,1.5,0,6,1100.0,300,89,47.4724,-122.271,2250.0,6500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178.57142857142858,Very Old (60+),Not Renovated
199000.0,2,1.0,1140.0,15120.0,1.0,0,6,990.0,150,86,47.4521,-122.196,2320.0,11250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174.56140350877192,Very Old (60+),Not Renovated
425000.0,3,1.5,1970.0,13709.0,1.0,0,7,1680.0,290,63,47.7562,-122.277,2200.0,16536,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,215.73604060913706,Very Old (60+),Not Renovated
476500.0,4,1.75,1670.0,10200.0,1.0,0,7,1390.0,280,65,47.5524,-122.267,1720.0,6860,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,285.3293413173653,Very Old (60+),Not Renovated
230000.0,2,1.0,1430.0,4000.0,1.0,0,7,930.0,500,69,47.5233,-122.284,1110.0,4000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,160.83916083916083,Very Old (60+),Not Renovated
526750.0,5,2.5,2270.0,10700.0,1.0,0,8,1570.0,700,55,47.74100000000001,-122.256,2020.0,10230,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,232.04845814977975,Old (30-60),Not Renovated
606000.0,3,2.0,1980.0,7680.0,1.5,0,6,1070.0,910,107,47.6839,-122.195,1330.0,8704,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,306.06060606060606,Very Old (60+),Not Renovated
368500.0,4,2.75,2500.0,26400.0,1.0,0,8,1780.0,720,41,47.3444,-122.084,2180.0,31900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.4,Old (30-60),Not Renovated
278100.0,4,1.75,2120.0,8520.0,1.0,0,7,1600.0,520,40,47.302,-122.373,2160.0,8400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131.17924528301887,Old (30-60),Not Renovated
450000.0,4,2.75,1540.0,4840.0,1.0,2,7,850.0,690,89,47.5491,-122.375,1180.0,4840,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,292.2077922077922,Very Old (60+),Not Renovated
435000.0,4,2.75,2110.0,8751.0,1.0,0,7,1510.0,600,56,47.7617,-122.215,1660.0,10295,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,206.1611374407583,Old (30-60),Not Renovated
460000.0,4,2.5,2550.0,19017.0,1.0,0,7,1300.0,1250,57,47.7682,-122.284,2080.0,21100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,180.3921568627451,Old (30-60),Not Renovated
480000.0,2,1.75,1170.0,4635.0,1.0,0,6,690.0,480,94,47.6842,-122.359,1240.0,4120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,410.2564102564103,Very Old (60+),Not Renovated
1129575.0,3,2.5,3590.0,8400.0,1.0,0,9,2950.0,640,60,47.595,-122.173,1620.0,7875,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,314.64484679665736,Old (30-60),Renovated
210000.0,4,1.75,2090.0,6485.0,1.0,0,7,1280.0,810,62,47.4958,-122.265,2190.0,9600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.47846889952153,Very Old (60+),Not Renovated
920000.0,5,4.5,3820.0,5750.0,2.0,3,9,2830.0,990,18,47.5581,-122.385,1750.0,5750,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,240.83769633507853,Moderate (10-30),Not Renovated
631750.0,3,1.75,2360.0,4063.0,1.0,0,7,1180.0,1180,78,47.6902,-122.382,1660.0,4063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,267.6906779661017,Very Old (60+),Not Renovated
515000.0,3,2.5,3370.0,19585.0,2.0,0,7,3200.0,170,67,47.7388,-122.339,1730.0,9430,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,152.81899109792286,Very Old (60+),Not Renovated
455000.0,2,1.5,1200.0,1259.0,2.0,0,8,1000.0,200,3,47.6001,-122.298,1320.0,1852,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,379.1666666666667,New (0-10),Not Renovated
1129575.0,3,3.5,3870.0,3819.0,2.0,0,10,2760.0,1110,16,47.6452,-122.317,2530.0,5500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,291.87984496124034,Moderate (10-30),Not Renovated
850000.0,3,2.25,2220.0,3707.0,2.0,0,8,1620.0,600,99,47.617,-122.286,2030.0,4850,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,382.8828828828829,Very Old (60+),Not Renovated
480000.0,3,1.75,2920.0,21375.0,1.0,0,8,1850.0,1070,57,47.7666,-122.265,1540.0,8482,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,164.3835616438356,Old (30-60),Not Renovated
420000.0,5,2.75,2540.0,27007.0,1.0,0,8,1520.0,1020,38,47.4326,-122.155,1800.0,26572,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,165.35433070866142,Old (30-60),Renovated
408000.0,3,1.75,1970.0,7100.0,1.0,0,7,1590.0,380,42,47.7353,-122.172,1790.0,7455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,207.10659898477158,Old (30-60),Not Renovated
278000.0,5,1.75,2170.0,9752.0,1.0,0,7,1100.0,1070,56,47.3355,-122.331,1810.0,10609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.110599078341,Old (30-60),Not Renovated
1129575.0,3,3.0,2350.0,1620.0,2.0,0,9,1560.0,790,17,47.6308,-122.279,2000.0,4380,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,480.67021276595744,Moderate (10-30),Not Renovated
1129575.0,4,2.5,4120.0,14866.0,1.0,4,8,2070.0,2050,53,47.5571,-122.193,3620.0,19729,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,274.16868932038835,Old (30-60),Not Renovated
385000.0,3,3.5,1900.0,4805.0,2.0,0,8,1560.0,340,19,47.5686,-122.315,1360.0,4800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,202.6315789473684,Moderate (10-30),Not Renovated
450000.0,3,2.25,1420.0,13468.0,1.0,0,7,960.0,460,42,47.6693,-122.176,1480.0,10980,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,316.90140845070425,Old (30-60),Not Renovated
361000.0,3,2.25,2470.0,5650.0,1.0,2,7,1550.0,920,45,47.5072,-122.252,1660.0,5650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146.15384615384616,Old (30-60),Not Renovated
260000.0,5,2.25,2320.0,6375.0,1.0,0,7,1270.0,1050,51,47.3351,-122.282,1760.0,7600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.06896551724138,Old (30-60),Not Renovated
287500.0,3,2.25,2030.0,8690.0,1.0,0,8,1360.0,670,32,47.3185,-122.391,1720.0,8800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141.6256157635468,Old (30-60),Not Renovated
